Time 	 Roll 	 Pitch
62891; 3.124529; -0.474000 
62901; 3.122299; -0.473960 
62911; 3.125775; -0.474832 
62921; 3.125864; -0.475214 
62931; 3.124683; -0.472121 
62941; 3.126804; -0.479403 
62951; 3.125810; -0.473915 
62961; 3.122277; -0.477115 
62971; 3.123556; -0.474792 
62981; 3.125667; -0.479396 
62991; 3.125721; -0.477109 
63001; 3.122342; -0.473937 
63011; 3.121187; -0.476180 
63021; 3.125810; -0.475699 
63031; 3.124683; -0.476581 
63041; 3.126904; -0.473050 
63051; 3.122408; -0.474349 
63061; 3.123351; -0.479415 
63071; 3.123475; -0.474842 
63081; 3.125739; -0.477541 
63091; 3.123454; -0.477093 
63101; 3.127957; -0.476256 
63111; 3.122342; -0.479301 
63121; 3.123556; -0.473007 
63131; 3.126871; -0.476654 
63141; 3.123556; -0.477463 
63151; 3.126904; -0.479297 
63161; 3.128080; -0.475253 
63171; 3.128034; -0.476631 
63181; 3.123392; -0.476690 
63191; 3.124721; -0.474775 
63201; 3.124529; -0.480283 
63211; 3.126904; -0.476625 
63221; 3.121164; -0.479327 
63231; 3.125703; -0.479360 
63241; 3.122255; -0.478475 
63251; 3.130281; -0.480668 
63261; 3.120078; -0.478390 
63271; 3.121348; -0.475639 
63281; 3.124626; -0.476178 
63291; 3.123536; -0.477033 
63301; 3.126838; -0.476683 
63311; 3.122429; -0.476565 
63321; 3.124645; -0.476610 
63331; 3.120030; -0.479317 
63341; 3.118921; -0.476161 
63351; 3.126787; -0.479869 
63361; 3.126938; -0.476596 
63371; 3.124626; -0.476178 
63381; 3.123516; -0.479275 
63391; 3.124607; -0.476639 
